,pid,name,collaborative,modified_at,num_tracks,num_albums,num_followers,num_edits,duration_ms,num_artists,description
927,4927,sweg,false,1427155200,26,18,1,6,6376322,14,
928,4928,Bachata,false,1504310400,56,21,2,34,13881375,11,
929,4929,chill,false,1495670400,42,38,2,29,10137684,35,
930,4930,Discover,false,1473724800,30,30,1,7,6710661,29,
931,4931,karma,false,1417737600,68,38,1,13,16814038,18,
932,4932,Spanish Guitar ,false,1452729600,33,26,2,5,8397778,9,
933,4933,Folksy,false,1460592000,70,42,1,5,15838297,30,
934,4934,Banda ,false,1493337600,41,30,1,6,7940065,12,
935,4935,Light,false,1473033600,30,30,1,10,6280902,22,
936,4936,Workout,false,1402963200,19,17,1,9,4361554,16,
937,4937,H A P P Y ,false,1507939200,26,18,1,5,5701332,13,
938,4938,MIA,false,1495584000,72,26,1,3,11492460,19,when mia is feelin whatever but asks me for a music playlist and i know what type of music she&#x27;s talking about
939,4939,My Mood~,false,1436486400,144,129,1,9,32588194,125,
940,4940,relax,false,1451865600,21,17,1,13,5034591,11,
941,4941,Bacon,false,1381536000,65,64,2,42,15381452,60,
942,4942,Rock,false,1503878400,152,137,1,21,38574567,90,
943,4943,Country,false,1502582400,8,8,1,3,1730709,8,
944,4944,Shower,false,1418515200,16,14,1,3,4263979,14,
945,4945,☠️,false,1507766400,76,63,1,15,17409774,40,
946,4946,mhm,false,1490486400,46,46,1,21,10045081,45,
947,4947,spook,false,1509408000,86,84,4,9,19979612,76,
948,4948,home,false,1507939200,101,88,1,13,23471502,79,
949,4949,Sleepy ,false,1478736000,75,67,1,9,18391761,56,
950,4950,⭐️,false,1508889600,73,47,1,9,16405652,35,
951,4951,Krunk,false,1461628800,70,56,1,15,17753491,35,
952,4952,Fall 2015,false,1456444800,33,28,1,13,8386674,23,
953,4953,throwback,false,1491091200,56,51,7,7,13268593,35,
954,4954,feels,false,1508457600,22,22,1,16,4893955,21,
955,4955,Rock,false,1480896000,134,85,2,19,32375044,37,
956,4956,Classic Rock,false,1461110400,52,44,1,7,13490214,30,
957,4957,Party ,false,1487289600,75,56,2,15,16655533,32,
958,4958,oldies,false,1508025600,84,75,3,25,21970493,64,
959,4959,Beachin',false,1492041600,186,119,2,22,41335614,71,
960,4960,OLD POP,false,1508544000,46,40,1,21,11513692,24,
961,4961,CHRISTMAS TIME,false,1449187200,31,16,1,3,6269827,13,
962,4962,Rock,false,1496102400,136,91,1,52,32716242,56,
963,4963,Panda,false,1468627200,9,8,1,2,2149546,8,
964,4964,xxxtentacion,false,1497484800,11,10,1,3,1477533,5,
965,4965,ROADTRIP,false,1507680000,133,121,1,38,35480945,96,
966,4966,PARTAY,false,1472688000,90,81,3,51,20935508,71,
967,4967,oldies but goodies,false,1506470400,5,5,2,5,959474,4,
968,4968,country,false,1393545600,74,54,1,21,15748680,35,
969,4969,Dance Party,false,1494201600,13,13,1,2,2982761,12,
970,4970,90's Alternative,false,1491004800,95,57,1,11,23997024,31,
971,4971,Maybe,false,1367280000,70,25,1,8,16240263,17,
972,4972,music,false,1501372800,156,129,1,17,35827178,100,
973,4973,cocktail,false,1465603200,48,46,1,7,9627644,40,
974,4974,workout,false,1466467200,34,33,1,3,7517338,33,
975,4975,Country,false,1486425600,20,15,1,5,4505618,10,
976,4976,Classic,false,1494892800,67,60,1,29,12668247,40,
977,4977,Christmas,false,1483920000,118,77,1,6,21004051,72,
978,4978,vibez,false,1502496000,65,49,1,17,16062604,34,
979,4979,Reggae,false,1507334400,112,53,2,36,25913956,37,
980,4980,Worship,false,1382745600,26,22,2,8,6522004,19,
981,4981,runnin,false,1482969600,21,21,1,4,4626358,20,
982,4982,Gary Allan,false,1503792000,25,21,1,7,5373128,13,
983,4983,coke studio,false,1416182400,22,13,1,5,8417618,14,
984,4984,Rise,false,1435190400,72,72,1,5,17375105,59,
985,4985,🤙🏽,false,1508889600,32,24,1,22,8059611,17,
986,4986,summa,false,1502496000,41,34,1,14,8237674,31,
987,4987,finesse,false,1478131200,9,8,1,3,1866199,7,
988,4988,Rock,false,1509235200,179,166,1,58,44537141,115,
989,4989,moods,false,1494720000,15,14,1,9,3356360,13,
990,4990,Friday Afternoon,false,1495756800,14,14,1,4,3070413,14,
991,4991,NEW NEW,false,1497830400,78,60,1,10,17491422,42,
992,4992,chill songs,false,1463961600,7,7,1,7,1481683,7,
993,4993,benny,false,1504828800,24,20,4,4,5360656,18,
994,4994,New,false,1457222400,20,16,2,14,5387684,12,
995,4995,Feeling Good,false,1426809600,18,16,1,4,4089531,16,
996,4996,Frost,false,1427068800,67,61,1,20,16285900,56,
997,4997,Kenya,false,1384646400,29,28,2,2,7578867,24,
998,4998,AUG17,false,1504224000,66,64,1,32,14112450,60,
999,4999,Cardio,false,1506297600,93,53,1,33,22610679,39,
0,5000,skate,true,1432252800,70,62,1,55,16539160,53,
1,5001,Work out,false,1493510400,12,11,1,9,3053039,10,
2,5002,Study,false,1462665600,19,14,2,9,4419474,13,
3,5003,HOLA,false,1493424000,104,89,2,22,23594821,68,
4,5004,House,false,1508889600,79,70,2,30,30240074,47,
5,5005,me,false,1443398400,11,11,1,2,2540064,10,
6,5006,Tango,false,1409702400,15,15,1,7,3351347,15,
7,5007,Hype,false,1426809600,95,49,1,15,22799277,32,
8,5008,EDM,false,1508803200,152,132,1,62,37719932,105,
9,5009,classical,false,1441324800,32,28,2,3,7855005,24,
10,5010,LIT $$$$$,false,1487289600,35,32,1,18,8090133,27,
11,5011,run ,false,1462579200,23,19,1,11,5059598,18,
12,5012,perfect,false,1508112000,147,127,17,92,35236568,107,
13,5013,jet,false,1509408000,222,128,1,87,50402645,76,
14,5014,Werk Out,false,1417824000,82,77,1,39,20224018,58,
15,5015,😛😛,false,1508716800,22,18,1,5,4151844,12,
16,5016,☺️,false,1505606400,20,18,1,10,4381364,18,
17,5017,Good stuff,false,1409875200,114,107,3,45,23512832,94,
18,5018,Chicano Rap,false,1468454400,244,82,7,37,57219820,33,
19,5019,Chill ,false,1479772800,139,117,6,65,33194975,79,
20,5020,Bangerz,false,1505174400,144,98,1,29,33807049,63,
21,5021,rock out,false,1480118400,119,93,6,53,25853714,72,
22,5022,hey,false,1404864000,28,27,1,3,7192558,25,
23,5023,The Playlist,false,1505174400,68,63,1,32,13932029,50,
24,5024,My music,false,1494460800,84,68,1,42,19981494,49,
25,5025,cancun,false,1438905600,54,40,2,9,12805627,25,
26,5026,~throwbacks~,false,1508198400,29,26,1,7,6918556,23,
27,5027,Tyler,false,1433894400,21,20,1,4,4730674,18,
28,5028,Beach,false,1498435200,163,142,2,15,37022777,116,
29,5029,Pregame,false,1501200000,33,33,2,6,7116262,30,
30,5030,vibes,false,1509235200,15,14,1,4,3521723,12,
31,5031,fall jams,false,1508976000,29,26,2,10,6521015,23,
32,5032,Industrial,false,1358035200,167,123,2,3,49974629,64,
33,5033,country,false,1503446400,84,57,1,26,19092405,31,
34,5034,Dan,false,1498003200,119,83,1,10,41175846,60,
35,5035,60's,false,1446076800,23,17,1,3,4388075,19,
36,5036,Road Trip,false,1507680000,74,35,1,4,17669126,16,
37,5037,Pump up,false,1508284800,10,9,1,6,2395943,8,
38,5038,jammin,false,1507248000,106,74,1,28,25051861,48,
39,5039,sad songs,false,1431820800,16,14,1,3,3492806,10,
40,5040,*** May 2017,false,1494979200,19,19,2,9,5065027,18,
41,5041,biking,false,1475798400,5,4,1,3,1602369,4,
42,5042,Slow Dancing,false,1471564800,62,59,1,3,14671163,56,
43,5043,Rap,false,1497657600,179,131,7,71,46307586,78,
44,5044,dancing,false,1505260800,16,15,2,6,3687782,15,
45,5045,Desi,false,1458172800,66,33,1,11,19954534,31,
46,5046,2016,false,1481587200,169,135,3,39,37132865,115,
47,5047,classy,false,1506297600,149,111,1,66,36212720,87,
48,5048,hype,false,1507680000,19,16,2,8,4459606,16,
49,5049,Chill,false,1508716800,95,89,1,50,20010100,66,
50,5050,The good stuff,false,1508976000,246,205,8,77,64857539,127,
51,5051,in my feelings,false,1504310400,107,74,1,21,25243221,57,
52,5052,chill,false,1462147200,85,31,4,7,18086895,19,
53,5053,vol. 1,false,1501632000,11,11,1,2,2664345,10,
54,5054,Jesus Songs,false,1503792000,86,61,1,9,26958908,34,
55,5055,Obsessions,false,1504656000,47,44,1,30,12364271,42,
56,5056,Country,false,1402444800,56,30,1,13,12623182,18,
57,5057,Lit,false,1501372800,79,62,1,14,16961626,46,
58,5058,New Years,false,1424995200,118,98,2,22,27555109,79,
59,5059,New Country,false,1465171200,103,58,1,9,22159991,22,
60,5060,Tropicana,false,1464998400,32,26,1,3,7525619,20,
61,5061,January 16,false,1452729600,21,21,6,12,4738378,20,
62,5062,Preach,false,1470182400,86,36,3,20,24758587,18,
63,5063,Hood,false,1491955200,40,18,1,2,7381265,7,
64,5064,garage,false,1491782400,9,9,1,7,1828147,9,
65,5065,khalid,false,1506297600,19,5,1,3,4216146,4,
66,5066,Gym Playlist ,true,1436745600,52,31,1,6,13396559,18,
67,5067,YouTube,false,1490659200,31,30,1,10,6754645,23,
68,5068,new country,false,1509494400,181,145,4,114,36999776,120,
69,5069,My World,false,1462838400,20,18,1,12,4352059,16,
70,5070,Old jams,false,1503014400,63,52,1,20,11781457,25,
71,5071,free,false,1485043200,51,41,1,11,11549803,34,
72,5072,Grad party,false,1404950400,70,61,1,16,15665990,51,
73,5073,Songs for :),false,1494115200,119,100,1,24,26060575,81,
74,5074,SHOWER PLAYLIST,false,1456790400,86,71,1,30,18512023,54,
75,5075,420,false,1509062400,52,50,1,27,12026310,47,
76,5076,march ,true,1455840000,22,21,1,2,5547991,17,
77,5077,Alt,false,1447372800,41,41,4,19,9233596,39,
78,5078,Deep,false,1501113600,36,28,1,15,9600956,17,
79,5079,VII,false,1485216000,11,11,1,3,2735131,11,
80,5080,explicit,false,1506556800,97,64,2,15,23138593,40,
81,5081,old school,false,1500076800,35,32,1,2,8280606,27,
82,5082,Sleep,false,1475712000,14,12,2,6,3485761,10,
83,5083,lets get it,false,1507161600,117,110,3,39,24114926,92,
84,5084,Old Soul,false,1476921600,13,13,1,3,3574571,13,
85,5085,Fall 2015,false,1443484800,41,33,1,6,9102774,27,
86,5086,jam,false,1505174400,7,5,1,2,1363543,4,
87,5087,hot.,false,1406592000,62,47,1,36,13778801,43,
88,5088,gary ,false,1496275200,117,114,1,30,28173193,101,
89,5089,Hip-Hop,false,1421366400,48,24,1,13,12464743,17,
90,5090,workout,false,1492214400,11,10,1,4,2383407,8,
91,5091,Music,false,1366416000,69,25,1,5,15843856,20,
92,5092,dance music,true,1503014400,91,81,1,5,23613797,59,
93,5093,Rock Mix,false,1506729600,78,71,3,32,20832783,64,
94,5094,baladas pop,false,1429660800,171,124,1,24,41169171,63,
95,5095,Rap,false,1494201600,203,148,1,42,48114484,87,
96,5096,sad,false,1487462400,30,27,1,16,7588535,26,
97,5097,WORK,false,1434844800,66,45,1,24,14447535,38,
98,5098,mood,false,1446681600,13,9,1,2,3564804,6,
99,5099,America,false,1482192000,100,59,2,3,21513546,31,
100,5100,Chilled,false,1497916800,7,7,1,4,1503872,7,
101,5101,5K,false,1417046400,41,35,1,8,9717060,25,
102,5102,Gold,false,1509235200,70,61,3,35,15757357,55,
103,5103,☹️,false,1475971200,5,5,1,2,1593385,4,
104,5104,Post-Hardcore,false,1508457600,11,8,1,6,2312688,6,
105,5105,my alternative ,false,1497398400,83,43,1,10,18812755,32,
106,5106,La La Land,false,1496707200,9,3,1,4,1856504,4,
107,5107,Savage,false,1488412800,18,17,1,9,3199462,12,
108,5108,Wedding Day,false,1508284800,55,42,1,33,11916405,38,
109,5109,Workout,false,1486080000,35,31,2,8,7930118,29,
110,5110,Mm,false,1448668800,5,5,1,6,1044377,4,
111,5111,party ,false,1496361600,36,33,1,15,7921609,29,
112,5112,rnb,false,1509235200,84,74,3,35,20757245,63,
113,5113,Pre Game ,false,1509062400,172,155,3,95,39349696,114,
114,5114,get it,false,1484784000,17,17,1,9,4109332,9,
115,5115,Zone Out,false,1459814400,24,21,1,16,5380825,18,
116,5116,love song,false,1470787200,28,24,1,4,6084652,17,
117,5117,Summer Playlist,false,1506384000,96,86,1,11,21034504,76,
118,5118,bliss,false,1506556800,37,35,1,20,9899309,29,
119,5119,Random,false,1437782400,138,113,1,85,31624949,80,
120,5120,tbt,false,1475971200,36,31,1,8,8453532,25,
121,5121,Love songs,false,1495324800,53,48,1,21,11702548,41,
122,5122,Gym,true,1506470400,93,82,2,42,22829375,69,
123,5123,sex,false,1418860800,11,10,1,4,3276296,10,
124,5124,Bebe,false,1493337600,8,7,1,2,1996490,6,
125,5125,dat good good,false,1447200000,31,26,1,5,7060927,22,
126,5126,vibes,false,1476576000,107,104,2,55,25663107,96,
127,5127,yeet,false,1506384000,165,121,1,14,35713442,85,
128,5128,Gold,false,1505088000,213,141,1,4,58107612,97,
129,5129,calm,false,1494288000,117,96,1,53,31014420,86,
130,5130,Elec,false,1492041600,177,64,1,29,52156463,34,
131,5131,🎉🎉,false,1497398400,148,113,4,49,33372074,86,
132,5132,Vibe.,false,1500336000,7,7,1,3,1668844,7,
133,5133,SWEET SUMMER,false,1441843200,131,90,1,39,30308037,72,
134,5134,Bangers,false,1503619200,64,39,1,20,15543171,30,
135,5135,Sound tracks,false,1508803200,37,34,3,10,8120088,29,
136,5136,bianca,false,1482105600,99,59,2,4,24054068,48,
137,5137,chill,false,1475625600,33,25,1,5,7877370,21,
138,5138,JAMZ,false,1378684800,90,81,1,35,21037593,73,
139,5139,Worship playlist,false,1506038400,34,28,1,6,11637964,21,
140,5140,deep house,false,1508630400,83,77,1,36,28778802,57,
141,5141,oldies but goodies :),false,1501027200,86,59,1,9,19064251,39,
142,5142,Awesome Sauce,false,1395964800,13,9,1,3,3337978,9,
143,5143,Party Up,true,1430006400,68,56,1,2,15266420,43,
144,5144,Peaceful,false,1401926400,75,60,3,24,18167656,44,
145,5145,old but gold,false,1506124800,129,113,1,15,33888080,81,
146,5146,Tejano,false,1371513600,68,49,1,8,14252936,28,
147,5147,baby making,false,1494892800,137,102,2,24,34105967,49,
148,5148,Classics,false,1368057600,49,41,1,11,11775150,31,
149,5149,yee yee,false,1502928000,33,11,1,6,6996516,9,
150,5150,💯💯,false,1489190400,80,58,1,12,18596082,40,
151,5151,Throwin it back,false,1509321600,226,187,2,56,52563999,134,
152,5152,HAPPY HAPPY,false,1509321600,138,131,4,86,29766190,115,get happy...
153,5153,old school rap,false,1504742400,148,119,1,19,38041542,84,
154,5154,GANG,false,1490400000,178,155,1,24,38031435,135,
155,5155,Vocaloid,false,1468540800,65,26,2,7,15393720,37,
156,5156,oh,false,1466899200,58,52,1,4,13932415,33,
157,5157,kill me,false,1496880000,41,37,2,21,9153022,33,
158,5158,Rock,false,1377907200,42,35,2,33,10460167,29,
159,5159,#Jessica,false,1484006400,9,9,1,6,2138848,9,
160,5160,summer seventeen,false,1503100800,84,70,1,33,19220243,63,sounds of summer 2017
161,5161,La La La,false,1439596800,214,176,1,32,50618872,158,
162,5162,Bangers only,false,1484611200,68,59,1,33,15900814,45,
163,5163,Shower,false,1507680000,28,24,1,12,6185736,21,
164,5164,💯💯,false,1486080000,32,21,1,2,7418444,15,
165,5165,Good Vibes,false,1458345600,50,36,2,12,11068881,32,
166,5166,spring 2017,false,1489104000,20,17,1,8,4725239,16,
167,5167,Ayeee,false,1474761600,66,45,1,34,15303058,40,
168,5168,Positivity,false,1508544000,100,88,1,62,22637605,77,
169,5169,69,false,1490659200,107,82,2,19,25474463,64,
170,5170,Rock,false,1493769600,48,37,1,9,14836342,20,
171,5171,Goosebumps,false,1492560000,36,21,1,4,8986799,15,
172,5172,fall '15,false,1452816000,211,175,2,93,48844162,154,
173,5173,COACHELLA,false,1420761600,106,66,7,3,25810994,37,
174,5174,Childhood,false,1507161600,24,20,1,4,5753553,17,
175,5175,tbt.,false,1487808000,189,150,3,16,41039355,109,some of my fav songs as a kid.
176,5176,baby shower,false,1505520000,39,38,1,2,9774680,30,
177,5177,Mellow,false,1508284800,54,46,1,30,13226558,30,
178,5178,GOoD,false,1472774400,11,10,1,3,2501335,9,
179,5179,Chill,false,1500336000,91,76,1,23,20642680,66,
180,5180,homework,false,1509235200,119,67,2,20,26691161,44,
181,5181,best of country,false,1386806400,31,19,1,7,6727282,12,
182,5182,Rock ,false,1509148800,70,46,1,21,20055229,17,
183,5183,classics,false,1508457600,33,31,1,4,7737220,28,
184,5184,Basement,false,1489795200,63,56,1,5,14359196,48,
185,5185,pregame,false,1478995200,45,19,1,6,10195715,10,
186,5186,For Jack,false,1509062400,58,42,2,13,13114227,33,
187,5187,may '16,false,1464566400,54,50,1,26,11962997,47,
188,5188,Random,false,1408665600,23,21,1,5,5284878,21,
189,5189,share,true,1465171200,170,158,1,47,38289559,145,
190,5190,summertime,false,1506902400,47,41,1,12,9659849,37,
191,5191,party ,false,1479600000,151,123,3,4,34739633,82,
192,5192,Summer 2013,false,1377388800,18,18,1,9,4786086,18,
193,5193,musicc,false,1509408000,148,69,1,33,32333096,44,
194,5194,misc.,false,1509148800,26,25,1,23,5254529,21,
195,5195,throwback thursday ,false,1504915200,118,100,1,13,28675078,68,
196,5196,Classic,false,1423440000,84,68,1,17,17417656,25,
197,5197,2014,false,1417651200,36,33,1,18,8641223,28,
198,5198,😍😍😍,false,1493078400,18,18,1,3,4257645,15,
199,5199,Old School,false,1397174400,45,37,1,7,12001272,31,
200,5200,Rock,false,1462320000,47,41,3,5,13935707,29,
201,5201,Lullabies,false,1474675200,60,9,3,4,16216301,14,
202,5202,Romance,false,1455408000,21,20,1,8,4564299,16,
203,5203,best i ever hAd,false,1493942400,48,41,3,17,10907398,33,
204,5204,chill,false,1508803200,24,21,1,10,5629321,14,
205,5205,All,false,1471046400,60,58,1,4,19047168,57,
206,5206,Awesomeness,false,1462492800,32,27,1,8,5989315,20,
207,5207,Beach,false,1470528000,11,10,1,7,2282877,9,
208,5208,Inspo,false,1410480000,23,17,1,14,12113723,16,
209,5209,rock,false,1496793600,47,43,1,13,13331447,30,
210,5210,oldies,false,1462838400,11,9,1,2,1615476,4,
211,5211,Old School Rap,false,1506470400,52,48,1,10,13787536,40,Straight Outta this playlist into your ears.
212,5212,Soundtrack,true,1392163200,58,5,1,2,10363993,5,
213,5213,Calm,false,1481068800,6,6,1,5,1333191,6,
214,5214,Summer '15,false,1455667200,92,83,1,53,20974750,67,
215,5215,here,false,1482105600,37,29,1,18,8873852,26,
216,5216,KPop,false,1438905600,25,18,1,5,5012774,10,
217,5217,PRIDE.,false,1493424000,64,49,4,8,15261933,35,
218,5218,High For This,false,1423008000,173,94,1,33,44253225,71,
219,5219,sleep,false,1508630400,28,23,1,3,16234511,18,
220,5220,Strawberry,false,1499990400,43,42,2,33,8920781,39,
221,5221,Now,false,1509321600,49,47,1,31,10374175,44,
222,5222,Chill Playlist,false,1490832000,23,23,2,6,4913246,23,
223,5223,Right in the Feels,false,1507593600,128,113,1,36,30390830,91,
224,5224,Kitchen Dancing,false,1508112000,52,50,1,8,11393244,45,
225,5225,Riptide,false,1509235200,14,12,1,4,3387126,5,
226,5226,my jams ,false,1500681600,135,88,1,74,31582827,53,
227,5227,Relax,false,1489536000,21,17,1,9,5076347,20,
228,5228,classic Rock,false,1452816000,130,93,1,9,35371185,65,
229,5229,MC,false,1496188800,54,51,1,33,13618685,47,
230,5230,Worship,false,1433980800,69,49,2,20,21347241,32,
231,5231,10,false,1485475200,111,68,2,30,23974315,64,
232,5232,fun,false,1473552000,35,30,1,17,7462153,28,
233,5233,Chicago,false,1504051200,72,45,1,3,15876972,23,
234,5234,chance,false,1507248000,18,6,1,9,4434891,5,
235,5235,Throwback,false,1457222400,23,20,1,4,5509417,13,
236,5236,work 2,false,1500336000,14,10,1,4,3075541,9,
237,5237,EDM,false,1484611200,37,27,1,6,8642428,17,
238,5238,My High-Intensity Workout,false,1504828800,17,15,1,2,3797181,12,
239,5239,Halloween,false,1477267200,23,23,2,4,5378434,23,
240,5240,Chente,false,1507075200,22,15,1,5,4143132,4,
241,5241,idk ,false,1495065600,24,16,1,14,5373437,12,
242,5242,NO LIMIT,false,1479772800,39,13,1,13,9927548,8,
243,5243,Summer 2015,false,1434153600,28,25,1,3,6840543,22,
244,5244,Best Songs,false,1504224000,37,33,1,13,14542102,21,
245,5245,Rehearsal Dinner,false,1435449600,83,82,1,9,20102230,78,
246,5246,Hick hop,false,1507680000,181,81,3,46,40992746,35,
247,5247,love,false,1503446400,28,25,1,8,6330686,24,
248,5248,Calm,false,1473465600,92,58,2,10,23624437,35,
249,5249,Mine ,false,1508284800,107,74,1,10,23557724,49,
250,5250,Everything Everything ,false,1506902400,118,92,2,21,25670549,61,
251,5251,Reggae,false,1375401600,18,17,2,4,4138204,12,
252,5252,Country,false,1481328000,137,100,1,52,31708449,61,
253,5253,MADI,false,1509235200,29,24,1,6,5620231,16,
254,5254,Bad Intentions,false,1470700800,28,14,1,12,6828138,12,
255,5255,Vegas,false,1490054400,9,9,1,2,1974945,9,GURLSSS
256,5256,fall '17,false,1509408000,48,38,2,33,10781741,35,
257,5257,Shower,false,1458259200,64,48,1,3,14154743,39,
258,5258,Country,false,1494460800,57,46,1,12,11973960,38,
259,5259,MIX UP,false,1508284800,81,71,2,38,20356927,65,
260,5260,Slow jam,false,1483920000,26,23,1,7,6890342,20,
261,5261,Rap,false,1489536000,126,67,3,10,27304388,39,
262,5262,focus,false,1503532800,32,30,1,7,7324983,29,
263,5263,Spanish music ,false,1508544000,182,134,1,19,39310448,77,
264,5264,healing,false,1509408000,13,12,1,10,3349337,10,
265,5265,Work out,false,1503792000,16,16,2,2,3422537,14,
266,5266,early 2000's,false,1488240000,98,87,3,3,22036919,67,
